Title,URL,Type,Category
هذه المشاهد قديمة ولاتعود لهجمات استهدفت إسرائيل مؤخراً,https://verify-sy.com/details/10287/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D8%A7%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D9%87%D8%AC%D9%85%D8%A7%D8%AA-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D8%AA-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D9%85%D8%A4%D8%AE%D8%B1%D8%A7%D9%8B,fake,Other
هذه التسجيلات لا صلة لها بالزلزال الذي ضرب تايوان مؤخراً,https://verify-sy.com/details/10286/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%AA%D8%B3%D8%AC%D9%8A%D9%84%D8%A7%D8%AA-%D9%84%D8%A7-%D8%B5%D9%84%D8%A9-%D9%84%D9%87%D8%A7-%D8%A8%D8%A7%D9%84%D8%B2%D9%84%D8%B2%D8%A7%D9%84-%D8%A7%D9%84%D8%B0%D9%8A-%D8%B6%D8%B1%D8%A8-%D8%AA%D8%A7%D9%8A%D9%88%D8%A7%D9%86-%D9%85%D8%A4%D8%AE%D8%B1%D8%A7%D9%8B,fake,Other
ما حقيقة مقتل اللاجئ العراقي سلوان موميكا في النرويج؟,https://verify-sy.com/details/10285/%D9%85%D8%A7-%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D9%85%D9%82%D8%AA%D9%84-%D8%A7%D9%84%D9%84%D8%A7%D8%AC%D8%A6-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A-%D8%B3%D9%84%D9%88%D8%A7%D9%86-%D9%85%D9%88%D9%85%D9%8A%D9%83%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D8%B1%D9%88%D9%8A%D8%AC%D8%9F,fake,Other
هل يظهر الفيديو متظاهرين داعمين لغزة يعتدون على الأمن الأردني مؤخراً؟,https://verify-sy.com/details/10284/%D9%87%D9%84-%D9%8A%D8%B8%D9%87%D8%B1-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D8%AA%D8%B8%D8%A7%D9%87%D8%B1%D9%8A%D9%86-%D8%AF%D8%A7%D8%B9%D9%85%D9%8A%D9%86-%D9%84%D8%BA%D8%B2%D8%A9-%D9%8A%D8%B9%D8%AA%D8%AF%D9%88%D9%86-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A3%D9%85%D9%86-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86%D9%8A-%D9%85%D8%A4%D8%AE%D8%B1%D8%A7%D9%8B%D8%9F,fake,Other
ما حقيقة اتفاق طهران وأنقرة على انسحاب القوات التركية من الشمال السوري؟,https://verify-sy.com/details/10283/%D9%85%D8%A7-%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%A7%D8%AA%D9%81%D8%A7%D9%82-%D8%B7%D9%87%D8%B1%D8%A7%D9%86-%D9%88%D8%A3%D9%86%D9%82%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8-%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%D8%9F,fake,Other
ما حقيقة الادعاءات المتداولة حول الكسوف الشمسي المرتقب في نيسان القادم؟,https://verify-sy.com/details/10282/%D9%85%D8%A7-%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%A7%D9%84%D8%A7%D8%AF%D8%B9%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84%D8%A9-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D9%83%D8%B3%D9%88%D9%81-%D8%A7%D9%84%D8%B4%D9%85%D8%B3%D9%8A-%D8%A7%D9%84%D9%85%D8%B1%D8%AA%D9%82%D8%A8-%D9%81%D9%8A-%D9%86%D9%8A%D8%B3%D8%A7%D9%86-%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D9%85%D8%9F,fake,Other
الفيديو قديم وليس لأعمال شغب قام بها متظاهرون داعمون لغزة في الأردن مؤخراً,https://verify-sy.com/details/10281/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%B4%D8%BA%D8%A8-%D9%82%D8%A7%D9%85-%D8%A8%D9%87%D8%A7-%D9%85%D8%AA%D8%B8%D8%A7%D9%87%D8%B1%D9%88%D9%86-%D8%AF%D8%A7%D8%B9%D9%85%D9%88%D9%86-%D9%84%D8%BA%D8%B2%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86-%D9%85%D8%A4%D8%AE%D8%B1%D8%A7%D9%8B,fake,Business
هذه الصور ليست لانفجارات أعقبت غارات استهدفت حلب مؤخراً؟,https://verify-sy.com/details/10280/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A3%D8%B9%D9%82%D8%A8%D8%AA-%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D8%AA-%D8%AD%D9%84%D8%A8-%D9%85%D8%A4%D8%AE%D8%B1%D8%A7%D9%8B%D8%9F,fake,Other
ما حقيقة دخول الأسطول البحري الروسي إلى البحر الأحمر مؤخراً؟,https://verify-sy.com/details/10279/%D9%85%D8%A7-%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%AF%D8%AE%D9%88%D9%84-%D8%A7%D9%84%D8%A3%D8%B3%D8%B7%D9%88%D9%84-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D8%A7%D9%84%D8%A3%D8%AD%D9%85%D8%B1-%D9%85%D8%A4%D8%AE%D8%B1%D8%A7%D9%8B%D8%9F,fake,Other
هل يظهر هذا الفيديو امرأة تركية ادعت أنها مريم العذراء؟,https://verify-sy.com/details/10278/%D9%87%D9%84-%D9%8A%D8%B8%D9%87%D8%B1-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D9%85%D8%B1%D8%A3%D8%A9-%D8%AA%D8%B1%D9%83%D9%8A%D8%A9-%D8%A7%D8%AF%D8%B9%D8%AA-%D8%A3%D9%86%D9%87%D8%A7-%D9%85%D8%B1%D9%8A%D9%85-%D8%A7%D9%84%D8%B9%D8%B0%D8%B1%D8%A7%D8%A1%D8%9F,fake,Other
ما حقيقة تحدي المغني ديدي للسلطات الأمريكية بتسجيل من أمام طائرته الخاصة؟,https://verify-sy.com/details/10277/%D9%85%D8%A7-%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%AA%D8%AD%D8%AF%D9%8A-%D8%A7%D9%84%D9%85%D8%BA%D9%86%D9%8A-%D8%AF%D9%8A%D8%AF%D9%8A-%D9%84%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9-%D8%A8%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D9%85%D9%86-%D8%A3%D9%85%D8%A7%D9%85-%D8%B7%D8%A7%D8%A6%D8%B1%D8%AA%D9%87-%D8%A7%D9%84%D8%AE%D8%A7%D8%B5%D8%A9%D8%9F,fake,Other
هل يظهر مقطع الفيديو منع قاذفات أمريكية من اختراق أجواء روسيا مؤخراً؟,https://verify-sy.com/details/10276/%D9%87%D9%84-%D9%8A%D8%B8%D9%87%D8%B1-%D9%85%D9%82%D8%B7%D8%B9-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D9%86%D8%B9-%D9%82%D8%A7%D8%B0%D9%81%D8%A7%D8%AA-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9-%D9%85%D9%86-%D8%A7%D8%AE%D8%AA%D8%B1%D8%A7%D9%82-%D8%A3%D8%AC%D9%88%D8%A7%D8%A1-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D9%85%D8%A4%D8%AE%D8%B1%D8%A7%D9%8B%D8%9F,fake,Other
ما حقيقة طرد مفتي مصر السابق بسبب مهاجمته المجاهدين في فلسطين ؟,https://verify-sy.com/details/10275/%D9%85%D8%A7-%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%B7%D8%B1%D8%AF-%D9%85%D9%81%D8%AA%D9%8A-%D9%85%D8%B5%D8%B1-%D8%A7%D9%84%D8%B3%D8%A7%D8%A8%D9%82-%D8%A8%D8%B3%D8%A8%D8%A8-%D9%85%D9%87%D8%A7%D8%AC%D9%85%D8%AA%D9%87-%D8%A7%D9%84%D9%85%D8%AC%D8%A7%D9%87%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86-%D8%9F,fake,Religion
الفيديو قديم وليس لقصف الجيش الروسي العاصمة الأوكرانية كييف مؤخراً,https://verify-sy.com/details/10274/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D9%82%D8%B5%D9%81-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D8%B5%D9%85%D8%A9-%D8%A7%D9%84%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A9-%D9%83%D9%8A%D9%8A%D9%81-%D9%85%D8%A4%D8%AE%D8%B1%D8%A7%D9%8B,fake,Politics
هذه الصور لشاب سوري وليست لأفغاني قتل في غزة مؤخراً؟,https://verify-sy.com/details/10273/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%84%D8%B4%D8%A7%D8%A8-%D8%B3%D9%88%D8%B1%D9%8A-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%A3%D9%81%D8%BA%D8%A7%D9%86%D9%8A-%D9%82%D8%AA%D9%84-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9-%D9%85%D8%A4%D8%AE%D8%B1%D8%A7%D9%8B%D8%9F,fake,Other
"ما حقيقة اعتقال روسيا للمدعو عبد الحكيم الشيشاني المتورط بهجوم ""كروكوس"" قرب موسكو؟",https://verify-sy.com/details/10272/%D9%85%D8%A7-%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D8%A7%D8%B9%D8%AA%D9%82%D8%A7%D9%84-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D9%84%D9%84%D9%85%D8%AF%D8%B9%D9%88-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D8%AD%D9%83%D9%8A%D9%85-%D8%A7%D9%84%D8%B4%D9%8A%D8%B4%D8%A7%D9%86%D9%8A-%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%B1%D8%B7-%D8%A8%D9%87%D8%AC%D9%88%D9%85--%D9%83%D8%B1%D9%88%D9%83%D9%88%D8%B3--%D9%82%D8%B1%D8%A8-%D9%85%D9%88%D8%B3%D9%83%D9%88%D8%9F,fake,Other
هل يظهر هذا الفيديو تحرك الترسانة النووية الروسية مؤخراً؟,https://verify-sy.com/details/10271/%D9%87%D9%84-%D9%8A%D8%B8%D9%87%D8%B1-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%AA%D8%AD%D8%B1%D9%83-%D8%A7%D9%84%D8%AA%D8%B1%D8%B3%D8%A7%D9%86%D8%A9-%D8%A7%D9%84%D9%86%D9%88%D9%88%D9%8A%D8%A9-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A%D8%A9-%D9%85%D8%A4%D8%AE%D8%B1%D8%A7%D9%8B%D8%9F,fake,Other
"هذه الصورة ليست لمنفذي هجوم ""كروكوس سيتي هول"" قرب موسكو",https://verify-sy.com/details/10270/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%85%D9%86%D9%81%D8%B0%D9%8A-%D9%87%D8%AC%D9%88%D9%85--%D9%83%D8%B1%D9%88%D9%83%D9%88%D8%B3-%D8%B3%D9%8A%D8%AA%D9%8A-%D9%87%D9%88%D9%84--%D9%82%D8%B1%D8%A8-%D9%85%D9%88%D8%B3%D9%83%D9%88,fake,Other
هذه الصور من غزة وليست لضحايا وناجين من تفجير جماعة الحوثي منازلاً في اليمن مؤخراً,https://verify-sy.com/details/10269/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%85%D9%86-%D8%BA%D8%B2%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%B6%D8%AD%D8%A7%D9%8A%D8%A7-%D9%88%D9%86%D8%A7%D8%AC%D9%8A%D9%86-%D9%85%D9%86-%D8%AA%D9%81%D8%AC%D9%8A%D8%B1-%D8%AC%D9%85%D8%A7%D8%B9%D8%A9-%D8%A7%D9%84%D8%AD%D9%88%D8%AB%D9%8A-%D9%85%D9%86%D8%A7%D8%B2%D9%84%D8%A7%D9%8B-%D9%81%D9%8A-%D8%A7%D9%84%D9%8A%D9%85%D9%86-%D9%85%D8%A4%D8%AE%D8%B1%D8%A7%D9%8B,fake,Other
هل صرح قيادي في حماس بأن الحركة تسرعت في هجوم 7 أكتوبر ؟,https://verify-sy.com/details/10267/%D9%87%D9%84-%D8%B5%D8%B1%D8%AD-%D9%82%D9%8A%D8%A7%D8%AF%D9%8A-%D9%81%D9%8A-%D8%AD%D9%85%D8%A7%D8%B3-%D8%A8%D8%A3%D9%86-%D8%A7%D9%84%D8%AD%D8%B1%D9%83%D8%A9-%D8%AA%D8%B3%D8%B1%D8%B9%D8%AA-%D9%81%D9%8A-%D9%87%D8%AC%D9%88%D9%85-7-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-%D8%9F,fake,Other
الفيديو قديم وليس لتوزيع عناصر من المقاومة هدايا عيد الفطر على الأطفال في غزة  12 أبريل 2024,https://misbar.com//factcheck/2024/04/12/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%AA%D9%88%D8%B2%D9%8A%D8%B9-%D8%B9%D9%86%D8%A7%D8%B5%D8%B1-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D9%87%D8%AF%D8%A7%D9%8A%D8%A7-%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D9%81%D8%B7%D8%B1-%D8%B9%D9%84-%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9,,Other
الفيديو قديم وليس لتوزيع عناصر من المقاومة هدايا عيد الفطر على الأطفال في غزة  12 أبريل 2024,https://misbar.com//factcheck/2024/04/12/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%AA%D9%88%D8%B2%D9%8A%D8%B9-%D8%B9%D9%86%D8%A7%D8%B5%D8%B1-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D9%87%D8%AF%D8%A7%D9%8A%D8%A7-%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D9%81%D8%B7%D8%B1-%D8%B9%D9%84-%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9,,Other
الصورة من الهجوم المسلح على مركز كروكس الروسي وليست لانفجار في حيفا  12 أبريل 2024,https://misbar.com//factcheck/2024/04/12/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%87%D8%AC%D9%88%D9%85-%D8%A7%D9%84%D9%85%D8%B3%D9%84%D8%AD-%D8%B9%D9%84-%D9%85%D8%B1%D9%83%D8%B2-%D9%83%D8%B1%D9%88%D9%83%D8%B3-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AD%D9%8A%D9%81%D8%A7,,Other
الصورة من الهجوم المسلح على مركز كروكس الروسي وليست لانفجار في حيفا  12 أبريل 2024,https://misbar.com//factcheck/2024/04/12/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%87%D8%AC%D9%88%D9%85-%D8%A7%D9%84%D9%85%D8%B3%D9%84%D8%AD-%D8%B9%D9%84-%D9%85%D8%B1%D9%83%D8%B2-%D9%83%D8%B1%D9%88%D9%83%D8%B3-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AD%D9%8A%D9%81%D8%A7,,Other
الصورة قديمة وليست لسقوط صواريخ على إيلات حديثًا  12 أبريل 2024,https://misbar.com//factcheck/2024/04/12/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%B3%D9%82%D9%88%D8%B7-%D8%B5%D9%88%D8%A7%D8%B1%D9%8A%D8%AE-%D8%A3%D8%B7%D9%84%D9%82%D8%AA%D9%87%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D8%B9%D9%84-%D8%A5%D9%8A%D9%84%D8%A7%D8%AA-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A7,,Other
الصورة قديمة وليست لسقوط صواريخ على إيلات حديثًا  12 أبريل 2024,https://misbar.com//factcheck/2024/04/12/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%B3%D9%82%D9%88%D8%B7-%D8%B5%D9%88%D8%A7%D8%B1%D9%8A%D8%AE-%D8%A3%D8%B7%D9%84%D9%82%D8%AA%D9%87%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D8%B9%D9%84-%D8%A5%D9%8A%D9%84%D8%A7%D8%AA-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A7,,Other
فيديو إعلان تحرير الشام استهداف موكب بشار الأسد أثناء توجهه لصلاة العيد يعود لعام 2013,https://misbar.com//factcheck/2024/04/11/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D8%AA%D8%AD%D8%B1%D9%8A%D8%B1-%D8%A7%D9%84%D8%B4%D8%A7%D9%85-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%85%D9%88%D9%83%D8%A8-%D8%A8%D8%B4%D8%A7%D8%B1-%D8%A7%D9%84%D8%A3%D8%B3%D8%AF-%D8%A3%D8%AB%D9%86%D8%A7%D8%A1-%D8%AA%D9%88%D8%AC%D9%87%D9%87-%D9%84%D8%B5%D9%84%D8%A7%D8%A9-%D8%A7%D9%84%D8%B9%D9%8A%D8%AF-%D9%8A%D8%B9%D9%88%D8%AF-%D9%84%D8%B9%D8%A7%D9%85-2013,,Religion
فيديو إعلان تحرير الشام استهداف موكب بشار الأسد أثناء توجهه لصلاة العيد يعود لعام 2013,https://misbar.com//factcheck/2024/04/11/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D8%AA%D8%AD%D8%B1%D9%8A%D8%B1-%D8%A7%D9%84%D8%B4%D8%A7%D9%85-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%85%D9%88%D9%83%D8%A8-%D8%A8%D8%B4%D8%A7%D8%B1-%D8%A7%D9%84%D8%A3%D8%B3%D8%AF-%D8%A3%D8%AB%D9%86%D8%A7%D8%A1-%D8%AA%D9%88%D8%AC%D9%87%D9%87-%D9%84%D8%B5%D9%84%D8%A7%D8%A9-%D8%A7%D9%84%D8%B9%D9%8A%D8%AF-%D9%8A%D8%B9%D9%88%D8%AF-%D9%84%D8%B9%D8%A7%D9%85-2013,,Religion
الصور قديمة وليست لاستهداف مدينة إيلات المحتلة بصواريخ يمنية في التاسع من إبريل,https://misbar.com//factcheck/2024/04/10/%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A5%D9%8A%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AD%D8%AA%D9%84%D8%A9-%D8%A8%D8%B5%D9%88%D8%A7%D8%B1%D9%8A%D8%AE-%D9%8A%D9%85%D9%86%D9%8A%D8%A9,,Religion
الصور قديمة وليست لاستهداف مدينة إيلات المحتلة بصواريخ يمنية في التاسع من إبريل,https://misbar.com//factcheck/2024/04/10/%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A5%D9%8A%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AD%D8%AA%D9%84%D8%A9-%D8%A8%D8%B5%D9%88%D8%A7%D8%B1%D9%8A%D8%AE-%D9%8A%D9%85%D9%86%D9%8A%D8%A9,,Religion
الصور ليست لشاب ليبي الجنسية تزوج ابنة بيل غيتس,https://misbar.com//factcheck/2024/04/10/%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%B4%D8%A7%D8%A8-%D9%84%D9%8A%D8%A8%D9%8A-%D8%A7%D9%84%D8%AC%D9%86%D8%B3%D9%8A%D8%A9-%D8%AA%D8%B2%D9%88%D8%AC-%D8%A7%D8%A8%D9%86%D8%A9-%D8%A8%D9%8A%D9%84-%D8%BA%D9%8A%D8%AA%D8%B3,,Health
الصور ليست لشاب ليبي الجنسية تزوج ابنة بيل غيتس,https://misbar.com//factcheck/2024/04/10/%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%B4%D8%A7%D8%A8-%D9%84%D9%8A%D8%A8%D9%8A-%D8%A7%D9%84%D8%AC%D9%86%D8%B3%D9%8A%D8%A9-%D8%AA%D8%B2%D9%88%D8%AC-%D8%A7%D8%A8%D9%86%D8%A9-%D8%A8%D9%8A%D9%84-%D8%BA%D9%8A%D8%AA%D8%B3,,Health
المنشور ليس من حساب رسمي للرئيس الإيراني يتوعد فيه باستهداف إسرائيل,https://misbar.com//factcheck/2024/04/11/%D8%A7%D9%84%D9%85%D9%86%D8%B4%D9%88%D8%B1-%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%AD%D8%B3%D8%A7%D8%A8-%D8%B1%D8%B3%D9%85%D9%8A-%D9%84%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D8%A5%D9%8A%D8%B1%D8%A7%D9%86%D9%8A-%D9%8A%D8%AA%D9%88%D8%B9%D8%AF-%D9%81%D9%8A%D9%87-%D8%A8%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84,,Other
المنشور ليس من حساب رسمي للرئيس الإيراني يتوعد فيه باستهداف إسرائيل,https://misbar.com//factcheck/2024/04/11/%D8%A7%D9%84%D9%85%D9%86%D8%B4%D9%88%D8%B1-%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%AD%D8%B3%D8%A7%D8%A8-%D8%B1%D8%B3%D9%85%D9%8A-%D9%84%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D8%A5%D9%8A%D8%B1%D8%A7%D9%86%D9%8A-%D9%8A%D8%AA%D9%88%D8%B9%D8%AF-%D9%81%D9%8A%D9%87-%D8%A8%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84,,Other
فيديو تصوير كسوف الشمس من الطائرة قديم وليس من الكسوف الكلي الأخير,https://misbar.com//factcheck/2024/04/09/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%AA%D8%B5%D9%88%D9%8A%D8%B1-%D9%83%D8%B3%D9%88%D9%81-%D8%A7%D9%84%D8%B4%D9%85%D8%B3-%D9%85%D9%86-%D8%A7%D9%84%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%A7%D9%84%D9%83%D8%B3%D9%88%D9%81-%D8%A7%D9%84%D9%83%D9%84%D9%8A-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1,,Other
فيديو تصوير كسوف الشمس من الطائرة قديم وليس من الكسوف الكلي الأخير,https://misbar.com//factcheck/2024/04/09/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%AA%D8%B5%D9%88%D9%8A%D8%B1-%D9%83%D8%B3%D9%88%D9%81-%D8%A7%D9%84%D8%B4%D9%85%D8%B3-%D9%85%D9%86-%D8%A7%D9%84%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%A7%D9%84%D9%83%D8%B3%D9%88%D9%81-%D8%A7%D9%84%D9%83%D9%84%D9%8A-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1,,Other
